sn1;sn2;nbcar;unemp;ageyngst;hhtype;sn3;sn4;dyear;ddayofwk;working_day;dml1_0;dml1_1;dml1_2;dml1_3;dml1_4;dml1_5;dml1_6;dml1_7;dml1_8;dml1_9a;dml1_9b;dml2_01;a_alone;a_wch9;a_wothh;a_wothp;a_asleep;a_noans;a_totwth;dage;dsex;dethnic;pop_den;numadult;numchild;child;num0_2;num3_4;num5_9;econact;hrs_unpd;hrs_job1;hrs_job2;hrs_tot;nssecb;nssecb_8;nssecb_5;nssecb_3;wtdry_ug;car;health;hiqual4;region;hnumb;selfemp;public;cadre;parttime;shiftwork;flexitime;nethinc;indlabinc
376;32;3;3,5;6;3;3;1;2001;6;1;730;0;0;0;0;350;0;0;100;240;20;670;0;0;180;590;670;0;1440;23;1;0;68,01;3;0;0;0;0;0;1;;59;;59;4,1;2;1;1;0,599328892;1;3;5;4;3;0;0;0;0;0;0;1069,228882;188,2217102
376;32;3;3,5;6;3;3;2;2001;2;0;620;550;0;0;0;0;0;160;40;40;30;590;0;0;280;0;1140;20;1440;23;1;0;68,01;3;0;0;0;0;0;1;;59;;59;4,1;2;1;1;1,53549481;1;3;5;4;3;0;0;0;0;0;0;1069,228882;188,2217102
376;123;1;3,5;1;2;1;2;2001;7;1;540;0;0;190;0;60;0;0;200;0;450;450;0;990;380;0;450;0;1820;35;1;0;68,01;2;1;1;1;0;0;1;;55;2;57;4,1;2;1;1;;2;2;1;4;3;0;1;1;0;0;0;809,6939087;600,4619141
376;123;1;3,5;1;2;2;1;2001;4;0;610;480;0;60;0;0;0;0;200;90;0;480;0;450;480;0;960;0;1890;36;2;0;68,01;2;1;1;1;0;0;1;;25;;25;4,1;2;1;1;1,340568962;2;1;2;4;3;0;1;1;1;1;0;809,6939087;161,6628113
376;123;1;3,5;1;2;2;2;2001;7;1;620;100;0;480;0;0;0;0;220;20;0;530;290;500;430;0;630;20;1870;36;2;0;68,01;2;1;1;1;0;0;1;;25;;25;4,1;2;1;1;0,565177945;2;1;2;4;3;0;1;1;1;1;0;809,6939087;161,6628113
376;156;2;3,5;2;2;1;2;2001;7;1;320;0;0;320;80;110;0;0;0;30;580;300;0;900;0;170;300;240;1610;37;2;0;68,01;2;2;1;0;1;1;1;;29;;29;2;1,1;1;1;;1;1;2;4;4;0;0;1;1;0;0;523,4811401;254,0415649
376;156;2;3,5;2;2;2;1;2001;5;0;530;640;0;130;0;0;0;0;90;20;30;480;0;300;0;0;1120;20;1440;40;1;0;68,01;2;2;1;0;1;1;1;;65;;65;5;2;1;1;1,652599781;1;1;3;4;4;0;0;1;0;0;0;523,4811401;254,0415649
376;156;2;3,5;2;2;2;2;2001;7;1;360;0;0;240;0;80;0;0;200;60;500;300;0;420;50;140;300;600;1510;40;1;0;68,01;2;2;1;0;1;1;1;;65;;65;5;2;1;1;;1;1;3;4;4;0;0;1;0;0;0;523,4811401;254,0415649
376;178;1;3,5;4;2;1;2;2001;6;1;640;0;0;340;0;260;0;0;80;120;0;460;30;0;950;350;460;0;2090;43;2;0;68,01;2;2;1;0;0;0;1;;72;;72;4,1;2;1;1;0,27184781;1;1;1;4;4;0;1;0;0;0;0;720,0614624;329,3302612
376;189;1;3,5;6;3;1;1;2001;7;1;470;0;0;620;0;50;0;0;180;120;0;380;220;0;790;40;380;10;1440;36;1;0;68,01;2;0;0;0;0;0;1;;55;;55;2;1,1;1;1;0,427324353;3;2;2;4;2;0;1;1;0;0;0;488,2233582;508,0831299
376;189;1;3,5;6;3;2;1;2001;7;5;820;0;0;310;0;60;0;0;170;60;20;690;630;0;100;20;690;0;1440;34;2;0;68,01;2;0;0;0;0;0;2;;;;;7,2;3;2;2;0,394710198;1;2;2;4;2;0;0;0;0;0;0;488,2233582;0
376;189;1;3,5;6;3;2;2;2001;1;5;600;260;0;200;0;40;0;0;260;30;50;470;650;0;0;50;730;10;1440;34;2;0;68,01;2;0;0;0;0;0;2;;;;;7,2;3;2;2;0,973850958;1;2;2;4;2;0;0;0;0;0;0;488,2233582;0
377;215;1;11,7;6;3;1;1;2001;5;0;440;480;0;160;0;0;0;0;330;30;0;430;60;0;470;150;910;0;1590;55;1;0;3831,77;2;0;0;0;0;0;1;;39;;39;13,4;7;5;3;1,523548729;2;3;12;4;2;0;0;0;0;0;0;358,0799561;192
377;215;1;11,7;6;3;1;2;2001;6;1;540;0;0;480;0;0;0;0;340;0;80;520;920;0;0;0;520;0;1440;55;1;0;3831,77;2;0;0;0;0;0;1;;39;;39;13,4;7;5;3;0,626188258;2;3;12;4;2;0;0;0;0;0;0;358,0799561;192
377;215;1;11,7;6;3;2;1;2001;5;0;480;610;0;120;0;10;0;0;170;30;20;400;190;0;160;40;1010;40;1440;55;2;0;3831,77;2;0;0;0;0;0;1;;39;;39;4,1;2;1;1;1,43856738;1;1;12;4;2;0;1;0;0;0;0;358,0799561;161,6628113
377;215;1;11,7;6;3;2;2;2001;6;0;460;590;0;200;0;0;0;0;130;10;50;380;0;0;0;70;970;400;1440;55;2;0;3831,77;2;0;0;0;0;0;1;;39;;39;4,1;2;1;1;0,592317518;1;1;12;4;2;0;1;0;0;0;0;358,0799561;161,6628113
377;259;1;11,7;6;3;1;1;2001;7;5;790;0;0;230;0;0;0;0;400;0;20;600;0;0;840;0;600;0;1440;73;1;0;3831,77;3;0;0;0;0;0;3;;;;;11,2;5;4;3;0,705524401;1;3;12;4;3;0;0;0;0;0;0;395,5756226;0
377;259;1;11,7;6;3;1;2;2001;3;5;710;0;0;280;0;0;0;0;420;0;30;490;0;0;950;0;490;0;1440;73;1;0;3831,77;3;0;0;0;0;0;3;;;;;11,2;5;4;3;1,695916691;1;3;12;4;3;0;0;0;0;0;0;395,5756226;0
377;259;1;11,7;6;3;2;1;2001;7;5;660;0;0;350;0;0;0;0;380;0;50;580;0;0;860;0;580;0;1440;65;2;0;3831,77;3;0;0;0;0;0;3;;;;;14,1;8;6;4;0,708984346;1;2;12;4;3;0;0;0;0;0;0;395,5756226;0
377;259;1;11,7;6;3;2;2;2001;3;5;720;0;0;430;0;40;0;0;250;0;0;520;0;0;920;0;520;0;1440;65;2;0;3831,77;3;0;0;0;0;0;3;;;;;14,1;8;6;4;1,70447427;1;2;12;4;3;0;0;0;0;0;0;395,5756226;0
377;259;1;11,7;6;3;3;2;2001;3;0;630;450;0;0;0;0;0;0;190;150;20;430;10;0;420;110;880;30;1450;46;1;0;3831,77;3;0;0;0;0;0;1;;38;;38;13,2;7;5;3;1,765620952;3;1;12;4;3;0;0;0;0;0;0;395,5756226;141,108551
377;271;1;11,7;4;2;1;1;2001;3;0;650;500;0;80;0;20;0;10;90;60;30;530;0;0;410;350;1030;0;1790;35;1;0;3831,77;2;1;1;0;0;0;1;;60;;60;8,1;4;3;2;1,259446074;1;2;12;4;3;1;0;0;0;0;0;273,0357056;184,7575073
377;271;1;11,7;4;2;1;2;2001;6;0;600;500;0;50;0;50;0;10;170;60;0;510;0;0;430;20;1010;0;1460;35;1;0;3831,77;2;1;1;0;0;0;1;;60;;60;8,1;4;3;2;0,515072484;1;2;12;4;3;1;0;0;0;0;0;273,0357056;184,7575073
377;271;1;11,7;4;2;2;1;2001;3;0;560;500;0;160;0;0;0;0;160;50;10;460;0;0;320;30;960;130;1440;35;2;0;3831,77;2;1;1;0;0;0;1;;34;;34;8,1;4;3;2;1,18922899;1;3;12;4;3;1;0;0;0;0;0;273,0357056;92,37875366
377;271;1;11,7;4;2;2;2;2001;6;0;740;520;0;100;0;0;0;0;0;80;0;560;20;0;300;60;1080;0;1480;35;2;0;3831,77;2;1;1;0;0;0;1;;34;;34;8,1;4;3;2;0,487122088;1;3;12;4;3;1;0;0;0;0;0;273,0357056;92,37875366
377;293;0;11,7;1;4;1;1;2001;7;5;670;0;0;410;0;90;0;0;200;0;70;620;130;630;0;210;620;60;1650;19;2;0;3831,77;1;2;1;1;1;0;3;;;;;14,1;8;6;4;0,427020066;4;3;12;4;3;0;0;0;0;0;0;159,8439484;0
377;293;0;11,7;1;4;1;2;2001;1;5;810;0;0;370;0;110;0;0;130;0;20;780;0;650;0;290;780;10;1730;19;2;0;3831,77;1;2;1;1;1;0;3;;;;;14,1;8;6;4;1,055818581;4;3;12;4;3;0;0;0;0;0;0;159,8439484;0
377;317;0;11,7;4;4;1;1;2001;5;5;620;0;0;380;0;390;0;0;0;50;0;490;430;0;130;510;490;0;1560;38;2;0;3831,77;1;1;1;0;0;0;3;;;;;12,2;6;5;3;0,907086809;3;2;6;4;2;0;0;0;1;0;0;191,0335236;0
377;328;1;11,7;6;3;1;1;2001;7;0;690;60;0;150;0;0;0;0;220;60;260;640;270;0;270;20;700;200;1460;56;2;0;3831,77;2;0;0;0;0;0;1;;30;;30;13,4;7;5;3;;1;2;12;4;2;0;1;0;1;0;0;231,6489868;106
377;328;1;11,7;6;3;2;1;2001;7;0;580;250;0;60;0;150;0;0;250;120;30;460;70;0;460;160;710;70;1470;58;1;0;3831,77;2;0;0;0;0;0;1;;46;;46;10;5;4;3;0,561953017;1;2;12;4;2;0;1;1;0;0;0;231,6489868;116,435585
377;328;1;11,7;6;3;2;2;2001;2;0;460;570;0;30;0;0;0;0;300;80;0;380;260;0;230;40;950;0;1480;58;1;0;3831,77;2;0;0;0;0;0;1;;46;;46;10;5;4;3;1,426883825;1;2;12;4;2;0;1;1;0;0;0;231,6489868;116,435585
377;362;0;11,7;6;1;1;1;2001;5;5;600;0;0;170;0;10;0;0;430;230;0;440;0;0;0;820;440;180;1440;55;2;0;3831,77;1;0;0;0;0;0;3;;;;;13,2;7;5;3;1,618115474;2;4;12;4;1;0;0;0;1;0;0;149,0081177;0
377;362;0;11,7;6;1;1;2;2001;7;5;630;0;0;0;0;0;0;340;470;0;0;400;0;0;0;1040;400;0;1440;55;2;0;3831,77;1;0;0;0;0;0;3;;;;;13,2;7;5;3;0,677388521;2;4;12;4;1;0;0;0;1;0;0;149,0081177;0
377;395;1;11,7;6;5;1;2;2001;1;1;740;0;0;280;50;80;0;90;30;140;30;630;400;0;290;0;630;120;1440;60;2;1;3831,77;2;0;0;0;0;0;1;;11;;11;4,1;2;1;1;1,581417443;1;2;2;4;2;0;0;1;1;0;0;497,2087402;73,90299988
377;395;1;11,7;6;5;2;2;2001;1;1;620;0;0;210;310;0;0;0;120;170;10;520;170;0;490;250;520;10;1440;32;2;1;3831,77;2;0;0;0;0;0;1;;41;;41;7,1;3;2;2;1,555364138;2;2;1;4;2;0;0;0;0;0;1;497,2087402;230,9468842
378;421;2;6;2;2;1;1;2001;7;5;700;0;0;400;0;70;0;50;190;30;0;590;0;850;0;0;590;0;1440;30;2;0;1897,5;2;1;1;0;1;0;3;;;;;4,1;2;1;1;0,358944996;1;1;12;4;3;0;0;1;0;0;0;10,87368298;0
378;421;2;6;2;2;1;2;2001;2;5;540;0;0;690;0;0;0;0;180;30;0;480;0;960;430;0;480;0;1870;30;2;0;1897,5;2;1;1;0;1;0;3;;;;;4,1;2;1;1;0,913419386;1;1;12;4;3;0;0;1;0;0;0;10,87368298;0
378;476;2;6;6;3;1;1;2001;3;0;480;570;0;120;0;60;0;0;160;50;0;420;50;0;400;0;990;0;1440;52;2;0;1897,5;2;0;0;0;0;0;1;;55;;55;2;1,1;1;1;1,074514996;1;1;12;4;2;0;1;1;0;0;0;461,2466736;254,0415649
378;476;2;6;6;3;1;2;2001;6;1;610;0;0;570;0;40;0;0;180;40;0;490;470;0;480;0;490;0;1440;52;2;0;1897,5;2;0;0;0;0;0;1;;55;;55;2;1,1;1;1;0,442321158;1;1;12;4;2;0;1;1;0;0;0;461,2466736;254,0415649
378;476;2;6;6;3;2;2;2001;6;1;830;0;0;10;0;40;0;0;440;120;0;450;250;0;450;290;450;0;1440;55;1;0;1897,5;2;0;0;0;0;0;1;;12;;12;7,2;3;2;2;0,473210446;1;1;12;4;2;0;0;0;1;0;1;461,2466736;85
378;534;2;6;6;3;1;1;2001;4;0;590;520;0;100;0;70;0;0;70;90;0;500;290;0;100;0;1020;30;1440;30;2;0;1897,5;2;0;0;0;0;0;1;;70;;70;4,1;2;1;1;0,861307708;1;1;1;4;2;0;1;1;0;0;0;326,5605469;346,4203186
378;534;2;6;6;3;1;2;2001;7;1;640;80;0;80;290;40;0;0;240;70;0;570;100;10;400;290;650;0;1450;30;2;0;1897,5;2;0;0;0;0;0;1;;70;;70;4,1;2;1;1;0,364700357;1;1;1;4;2;0;1;1;0;0;0;326,5605469;346,4203186
378;534;2;6;6;3;2;1;2001;4;0;500;660;0;0;0;70;90;0;50;70;0;440;60;0;110;170;1100;0;1440;29;1;0;1897,5;2;0;0;0;0;0;1;;55;;55;3,1;1,2;1;1;0,948651761;1;1;1;4;2;0;0;0;0;0;0;326,5605469;0
378;545;2;6;1;2;2;2;2001;2;0;630;360;0;310;0;40;0;0;20;80;0;530;60;440;460;0;890;0;1850;43;2;0;1897,5;2;1;1;1;0;0;1;;18;3;21;7,1;3;2;2;1,366983937;1;1;6;4;3;0;0;0;1;0;1;443,5392151;122,4018478
378;590;1;6;6;1;1;2;2001;1;0;610;130;0;210;0;160;0;0;60;70;200;540;640;0;0;130;670;0;1440;53;2;1;1897,5;1;0;0;0;0;0;1;;40;;40;4,1;2;1;1;;1;1;2;4;1;0;1;1;0;1;0;-13,90935135;0
379;637;1;5;6;3;1;2;2001;2;5;740;0;0;60;0;60;0;80;460;30;10;620;100;0;720;0;620;0;1440;52;1;0;49,34;2;0;0;0;0;0;3;;;;;9,2;4;3;2;1,758871799;1;4;12;4;2;1;0;0;0;0;0;211,2928314;0
379;637;1;5;6;3;2;2;2001;2;5;670;0;0;330;0;20;0;0;390;30;0;560;180;0;620;0;560;80;1440;42;2;0;49,34;2;0;0;0;0;0;3;;;;;13,2;7;5;3;1,64136557;4;2;4;4;2;0;0;0;0;0;0;211,2928314;0
379;660;1;5;6;3;1;1;2001;7;5;820;0;0;340;0;0;0;0;280;0;0;580;0;0;480;0;580;380;1440;60;2;0;49,34;3;0;0;0;0;0;3;;;;;14,1;8;6;4;1,005796145;1;4;12;4;3;0;0;0;0;0;0;141,0095062;0
379;660;1;5;6;3;2;1;2001;7;5;920;0;0;120;0;70;0;0;330;0;0;580;90;0;650;10;580;110;1440;64;1;0;49,34;3;0;0;0;0;0;3;;;;;14,1;8;6;4;1,066113486;1;5;12;4;3;0;0;0;0;0;0;141,0095062;0
379;660;1;5;6;3;2;2;2001;3;5;910;0;0;150;0;80;0;0;300;0;0;570;60;0;660;30;570;120;1440;64;1;0;49,34;3;0;0;0;0;0;3;;;;;14,1;8;6;4;2,579647897;1;5;12;4;3;0;0;0;0;0;0;141,0095062;0
379;660;1;5;6;3;3;2;2001;3;0;620;530;0;40;0;0;0;0;180;70;0;500;100;0;270;30;1030;10;1440;31;1;0;49,34;3;0;0;0;0;0;1;;37;;37;12,6;6;5;3;2,661897593;2;4;12;4;3;0;1;0;0;0;0;141,0095062;0
379;682;3;5;5;3;1;1;2001;3;0;380;90;0;590;0;100;0;0;210;70;0;330;470;0;540;10;420;0;1440;49;2;0;49,34;4;0;0;0;0;0;1;;6;;6;13,1;7;5;3;1,337784957;1;1;3;4;4;0;1;0;1;0;0;65,78335571;28,40646744
379;682;3;5;5;3;1;2;2001;6;1;680;0;0;570;0;80;0;0;100;0;10;560;170;0;620;90;560;0;1460;49;2;0;49,34;4;0;0;0;0;0;1;;6;;6;13,1;7;5;3;0,547837144;1;1;3;4;4;0;1;0;1;0;0;65,78335571;28,40646744
379;682;3;5;5;3;2;1;2001;3;0;590;770;0;0;0;0;0;0;80;0;0;450;40;0;170;10;1220;0;1440;51;1;0;49,34;4;0;0;0;0;0;1;;95;;95;9,2;4;3;2;1,392893443;1;1;4;4;4;1;0;0;0;0;0;65,78335571;0
379;682;3;5;5;3;2;2;2001;6;0;710;530;0;0;0;0;0;0;200;0;0;620;160;0;130;0;1150;0;1440;51;1;0;49,34;4;0;0;0;0;0;1;;95;;95;9,2;4;3;2;0,569771596;1;1;4;4;4;1;0;0;0;0;0;65,78335571;0
379;682;3;5;5;3;3;1;2001;3;0;680;510;0;0;0;40;0;0;210;0;0;590;50;0;240;50;1100;0;1440;19;1;0;49,34;4;0;0;0;0;0;1;;90;;90;12,5;6;5;3;1,436791075;1;1;3;4;4;0;0;0;0;0;0;65,78335571;0
379;682;3;5;5;3;3;2;2001;6;0;230;0;0;0;0;330;0;0;0;860;20;180;60;0;20;1180;180;0;1440;19;1;0;49,34;4;0;0;0;0;0;1;;90;;90;12,5;6;5;3;0,587182505;1;1;3;4;4;0;0;0;0;0;0;65,78335571;0
379;740;2;5;4;2;1;1;2001;4;5;760;0;0;300;0;0;0;0;380;0;0;520;580;0;340;0;520;0;1440;48;2;0;49,34;2;1;1;0;0;0;3;;;;;10;5;4;3;1,031977399;1;4;2;4;3;0;0;1;0;0;0;447,4081726;0
379;740;2;5;4;2;1;2;2001;7;5;910;0;0;90;0;0;0;0;440;0;0;540;0;0;890;10;540;0;1440;48;2;0;49,34;2;1;1;0;0;0;3;;;;;10;5;4;3;0,432477502;1;4;2;4;3;0;0;1;0;0;0;447,4081726;0
379;740;2;5;4;2;2;1;2001;4;0;620;500;0;140;0;20;0;0;50;80;30;480;100;0;320;40;980;0;1590;49;1;0;49,34;2;1;1;0;0;0;1;;45;;45;11,1;5;4;3;1,079199293;1;2;4;4;3;0;0;0;0;0;0;447,4081726;215
379;773;1;5;4;4;1;1;2001;5;0;440;420;0;220;0;0;20;60;200;80;0;360;180;0;0;30;780;260;1440;45;2;0;49,34;1;1;1;0;0;0;1;;39;;39;6;2;1;1;1,156171969;1;1;1;4;2;0;1;1;0;0;0;405,1993103;369,5150146
379;773;1;5;4;4;1;2;2001;7;1;650;0;0;300;0;70;60;0;290;70;0;510;0;0;0;0;510;0;1440;45;2;0;49,34;1;1;1;0;0;0;1;;39;;39;6;2;1;1;0,481252611;1;1;1;4;2;0;1;1;0;0;0;405,1993103;369,5150146
379;784;2;5;1;2;1;1;2001;3;5;620;0;0;380;0;0;0;30;310;100;0;500;80;710;170;50;500;100;1610;28;2;0;49,34;2;3;1;1;1;1;3;;;;;13,5;7;5;3;1,09976327;1;2;4;4;5;0;0;0;0;0;0;362,024353;0
379;784;2;5;1;2;1;2;2001;6;5;650;0;0;530;0;80;0;0;90;90;0;580;0;590;860;0;580;0;2030;28;2;0;49,34;2;3;1;1;1;1;3;;;;;13,5;7;5;3;0,450281669;1;2;4;4;5;0;0;0;0;0;0;362,024353;0
379;784;2;5;1;2;2;1;2001;3;0;660;550;0;100;0;0;0;0;80;50;0;480;150;130;240;0;1030;0;1550;29;1;0;49,34;2;3;1;1;1;1;1;;39;;39;12,3;6;5;3;1,160958875;1;1;3;4;5;0;0;0;0;0;0;362,024353;180,1385651
379;784;2;5;1;2;2;2;2001;6;1;680;0;0;420;0;40;0;110;100;90;0;520;60;610;730;60;520;0;1980;29;1;0;49,34;2;3;1;1;1;1;1;;39;;39;12,3;6;5;3;0,474605573;1;1;3;4;5;0;0;0;0;0;0;362,024353;180,1385651
380;38;1;6,6;6;3;1;1;2001;7;5;770;0;0;200;0;0;90;0;380;0;0;570;90;0;780;0;570;0;1440;63;1;0;2558,62;2;0;0;0;0;0;3;;;;;16;9;7;5;0,682679869;1;2;12;5;2;0;0;0;0;0;0;226,2108154;0
380;38;1;6,6;6;3;1;2;2001;2;5;620;0;0;230;0;60;0;0;430;100;0;450;0;0;990;0;450;0;1440;63;1;0;2558,62;2;0;0;0;0;0;3;;;;;16;9;7;5;1,737392902;1;2;12;5;2;0;0;0;0;0;0;226,2108154;0
380;49;1;6,6;6;1;1;1;2001;4;1;650;0;0;310;0;370;0;0;0;110;0;590;360;0;0;490;590;0;1440;36;2;0;2558,62;1;0;0;0;0;0;1;;17;20;37;6;2;1;1;1,978186745;1;2;2;5;1;0;0;1;1;0;0;119,5779572;133,4873047
380;107;1;6,6;6;3;1;2;2001;1;0;690;290;0;180;10;90;0;0;140;40;0;550;460;0;0;130;840;10;1440;53;2;0;2558,62;2;0;0;0;0;0;1;;15;;15;12,6;6;5;3;1,432811486;2;3;7;5;2;0;1;0;1;0;0;366,4891663;69,28406525
380;130;1;6,6;6;1;1;1;2001;7;5;690;0;0;70;0;0;0;60;590;30;0;620;820;0;0;0;620;0;1440;28;1;0;2558,62;1;0;0;0;0;0;3;;;;;15;9;7;5;0,604598635;1;1;3;5;1;0;0;1;0;0;0;80,37075043;0
380;130;1;6,6;6;1;1;2;2001;2;5;620;260;120;30;0;0;0;0;380;30;0;490;570;0;0;0;870;0;1440;28;1;0;2558,62;1;0;0;0;0;0;3;;;;;15;9;7;5;1,535700679;1;1;3;5;1;0;0;1;0;0;0;80,37075043;0
380;141;0;6,6;6;1;1;1;2001;4;0;470;630;0;60;0;0;0;0;180;100;0;420;270;0;0;120;1050;0;1440;32;1;0;2558,62;1;0;0;0;0;0;1;;47;;47;6;2;1;1;2,175783967;4;2;1;5;1;0;0;1;0;0;0;230,6197662;215,4734344
380;185;0;6,6;6;8;2;1;2001;3;5;780;0;0;40;0;0;0;0;590;30;0;720;680;0;40;0;720;0;1440;27;1;0;2558,62;2;0;0;0;0;0;3;;;;;12,6;6;5;3;2,927389812;4;4;4;5;2;0;0;0;0;0;0;108,3345947;0
380;185;0;6,6;6;8;2;2;2001;6;5;820;0;0;110;0;0;0;0;480;30;0;710;730;0;0;0;710;0;1440;27;1;0;2558,62;2;0;0;0;0;0;3;;;;;12,6;6;5;3;1,202056957;4;4;4;5;2;0;0;0;0;0;0;108,3345947;0
381;255;2;11,9;1;8;1;1;2001;4;5;630;0;0;190;100;100;0;30;220;140;30;510;0;30;0;250;510;650;1440;67;1;4;4972,02;4;1;1;1;0;0;3;;;;;4,1;2;1;1;2,480005047;1;3;7;5;5;0;1;0;0;0;0;907,5133057;0
381;255;2;11,9;1;8;1;2;2001;7;5;640;0;0;140;210;40;0;0;280;100;30;540;90;30;280;270;540;260;1470;67;1;4;4972,02;4;1;1;1;0;0;3;;;;;4,1;2;1;1;1,047543228;1;3;7;5;5;0;1;0;0;0;0;907,5133057;0
381;255;2;11,9;1;8;2;2;2001;7;5;700;0;0;190;210;100;0;0;130;80;30;600;0;60;300;480;600;100;1600;65;2;4;4972,02;4;1;1;1;0;0;3;;;;;14,1;8;6;4;1,074535648;1;3;12;5;5;0;0;0;0;0;0;907,5133057;0
381;255;2;11,9;1;8;4;1;2001;4;5;510;0;0;700;0;30;0;40;60;80;20;420;300;570;280;40;420;0;1610;23;2;4;4972,02;4;1;1;1;0;0;3;;;;;14,1;8;6;4;2,660486997;1;1;12;5;5;0;0;0;0;0;0;907,5133057;0
381;255;2;11,9;1;8;4;2;2001;7;5;600;0;0;470;0;120;0;70;120;60;0;460;110;620;630;180;460;0;2000;23;2;4;4972,02;4;1;1;1;0;0;3;;;;;14,1;8;6;4;1,121471239;1;1;12;5;5;0;0;0;0;0;0;907,5133057;0
381;313;0;11,9;6;1;1;1;2001;7;5;530;0;0;450;0;110;0;0;150;200;0;380;0;930;0;280;380;0;1590;22;2;0;4972,02;1;0;0;0;0;0;3;;;;;14,1;8;6;4;0,60053103;3;1;12;5;1;0;0;0;0;0;0;119,0637741;0
381;313;0;11,9;6;1;1;2;2001;1;5;690;0;0;420;90;100;0;0;0;140;0;520;170;740;0;180;520;10;1620;22;2;0;4972,02;1;0;0;0;0;0;3;;;;;14,1;8;6;4;1,483313405;3;1;12;5;1;0;0;0;0;0;0;119,0637741;0
381;335;0;11,9;3;2;2;2;2001;6;5;870;0;0;20;0;290;0;0;240;20;0;760;0;0;680;0;760;0;1440;71;1;5;4972,02;4;3;1;0;0;2;3;;;;;12,3;6;5;3;0,921506397;4;3;12;5;7;0;0;0;0;0;0;159,7166748;0
381;335;0;11,9;3;2;3;1;2001;5;5;570;0;0;580;0;30;0;0;170;90;0;480;0;0;960;0;480;0;1440;47;2;5;4972,02;4;3;1;0;0;2;3;;;;;14,1;8;6;4;2,208312353;4;3;12;5;7;0;0;0;0;0;0;159,7166748;0
381;335;0;11,9;3;2;3;2;2001;6;5;790;0;0;500;0;10;0;0;140;0;0;730;0;0;710;0;730;0;1440;47;2;5;4972,02;4;3;1;0;0;2;3;;;;;14,1;8;6;4;0,912678176;4;3;12;5;7;0;0;0;0;0;0;159,7166748;0
381;335;0;11,9;3;2;4;1;2001;5;5;900;0;0;0;0;0;0;0;540;0;0;840;0;0;590;0;840;10;1440;18;1;5;4972,02;4;3;1;0;0;2;3;;;;;15;9;7;5;2,40279381;3;1;4;5;7;0;0;0;0;0;0;159,7166748;0
381;335;0;11,9;3;2;4;2;2001;6;5;1060;0;0;0;0;100;0;0;260;20;0;890;0;0;300;100;890;150;1440;18;1;5;4972,02;4;3;1;0;0;2;3;;;;;15;9;7;5;0,99147208;3;1;4;5;7;0;0;0;0;0;0;159,7166748;0
381;357;0;11,9;6;3;1;1;2001;4;0;600;460;0;270;0;0;0;0;50;50;10;440;50;0;490;0;900;0;1440;45;2;0;4972,02;3;0;0;0;0;0;1;;37;;37;12,4;6;5;3;1,254618588;3;1;12;5;3;0;0;0;0;0;0;760,6751709;116,435585
381;357;0;11,9;6;3;1;2;2001;7;0;770;0;0;410;0;20;0;0;220;20;0;530;60;0;850;0;530;0;1440;45;2;0;4972,02;3;0;0;0;0;0;1;;37;;37;12,4;6;5;3;0,530434845;3;1;12;5;3;0;0;0;0;0;0;760,6751709;116,435585
381;357;0;11,9;6;3;2;1;2001;4;0;510;600;0;40;0;70;0;0;160;60;0;370;30;0;370;70;970;0;1440;49;1;0;4972,02;3;0;0;0;0;0;1;;37;;37;13,3;7;5;3;1,323055404;3;1;12;5;3;0;0;0;0;0;0;760,6751709;350
381;357;0;11,9;6;3;2;2;2001;7;0;640;0;0;60;0;420;10;40;260;10;0;550;0;0;370;520;550;0;1440;49;1;0;4972,02;3;0;0;0;0;0;1;;37;;37;13,3;7;5;3;0,559857602;3;1;12;5;3;0;0;0;0;0;0;760,6751709;350
381;357;0;11,9;6;3;3;1;2001;4;0;590;540;0;100;0;0;0;130;40;40;0;440;0;0;440;20;980;0;1440;24;1;0;4972,02;3;0;0;0;0;0;1;;40;;40;11,2;5;4;3;1,524717526;3;1;4;5;3;0;0;0;0;0;0;760,6751709;282,5601196
381;357;0;11,9;6;3;3;2;2001;7;0;860;0;0;0;0;120;110;60;290;0;0;610;0;0;160;680;610;0;1450;24;1;0;4972,02;3;0;0;0;0;0;1;;40;;40;11,2;5;4;3;0,645531465;3;1;4;5;3;0;0;0;0;0;0;760,6751709;282,5601196
381;368;1;11,9;3;2;1;1;2001;6;5;580;0;0;600;0;0;0;0;160;100;0;520;120;620;680;10;520;0;2630;40;2;0;4972,02;2;2;1;0;0;1;3;;;;;14,1;8;6;4;0,706957478;1;3;4;5;4;0;0;0;0;0;0;67,36347961;0
381;379;1;11,9;1;2;1;1;2001;7;5;300;0;0;360;0;0;370;0;230;130;50;240;10;520;570;490;240;0;1830;27;1;0;4972,02;2;4;1;2;2;0;3;;;;;13,4;7;5;3;0,895994263;1;1;6;5;6;0;0;0;0;0;0;161,5159454;0
381;379;1;11,9;1;2;2;1;2001;7;5;520;0;0;600;0;0;0;0;320;0;0;420;0;810;930;0;420;0;2160;26;2;0;4972,02;2;4;1;2;2;0;3;;;;;14,1;8;6;4;0,841957718;1;1;4;5;6;0;0;0;0;0;0;161,5159454;0
382;416;3;3,6;6;3;1;1;2001;7;1;670;0;0;310;0;10;0;0;260;100;90;600;90;0;680;160;600;0;1530;33;1;0;57,09;2;0;0;0;0;0;1;;41;;41;13,3;7;5;3;0,74203127;1;2;5;5;2;0;0;0;0;0;0;576,001709;254
